,Method,beta_factor,field_gradient,mean_mag,init
0,block_mf,5.623413251903488,1.0,-0.782237151559129,rand
0,block_mf,5.623413251903488,1.0,-0.7822360539861666,rand
0,block_mf,5.623413251903488,1.0,0.8674638575666436,rand
0,block_mf,5.623413251903488,1.0,-0.7822321401369369,rand
0,block_mf,5.623413251903488,1.0,-0.7822345487943936,rand
0,block_mf,5.623413251903488,1.0,-0.7822365459847463,rand
0,block_mf,5.623413251903488,1.0,-0.7822371863448782,rand
0,block_mf,5.623413251903488,1.0,-0.7822357434220223,rand
0,block_mf,5.623413251903488,1.0,-0.7822373102638991,rand
0,block_mf,5.623413251903488,1.0,-0.7822346017547648,rand
0,block_mf,5.623413251903488,1.0,-0.7822373356649029,rand
0,block_mf,5.623413251903488,1.0,0.8674647246010477,rand
0,block_mf,5.623413251903488,1.0,0.8674640954535217,rand
0,block_mf,5.623413251903488,1.0,-0.7822373166228327,rand
0,block_mf,5.623413251903488,1.0,-0.782233542192184,rand
0,block_mf,5.623413251903488,1.0,0.8674644666214363,rand
0,block_mf,5.623413251903488,1.0,-0.7822346173157547,rand
0,block_mf,5.623413251903488,1.0,-0.7822333449466935,rand
0,block_mf,5.623413251903488,1.0,-0.782233613239297,rand
0,block_mf,5.623413251903488,1.0,0.867464807375188,rand
0,block_mf,5.623413251903488,1.0,-0.7822368805386771,rand
0,block_mf,5.623413251903488,1.0,0.8674643634154838,rand
0,block_mf,5.623413251903488,1.0,0.8674647111711975,rand
0,block_mf,5.623413251903488,1.0,0.8674632024673321,rand
0,block_mf,5.623413251903488,1.0,0.8674630218279858,rand
0,block_mf,5.623413251903488,1.0,0.8674639238282652,rand
0,block_mf,5.623413251903488,1.0,0.8674635421877499,rand
0,block_mf,5.623413251903488,1.0,0.8674647470216724,rand
0,block_mf,5.623413251903488,1.0,-0.7822347071364892,rand
0,block_mf,5.623413251903488,1.0,-0.7822364260297342,rand
0,block_mf,5.623413251903488,1.0,-0.7822370371750362,rand
0,block_mf,5.623413251903488,1.0,-0.7822342568548243,rand
0,block_mf,5.623413251903488,1.0,0.8674644500830297,rand
0,block_mf,5.623413251903488,1.0,0.8674647393145244,rand
0,block_mf,5.623413251903488,1.0,0.8674646789906296,rand
0,block_mf,5.623413251903488,1.0,0.867463444093076,rand
0,block_mf,5.623413251903488,1.0,0.8674646183496398,rand
0,block_mf,5.623413251903488,1.0,0.867464488004287,rand
0,block_mf,5.623413251903488,1.0,0.8674646830347327,rand
0,block_mf,5.623413251903488,1.0,-0.7822350355412421,rand
0,block_mf,5.623413251903488,1.0,0.8674636819678714,rand
0,block_mf,5.623413251903488,1.0,-0.7822324864846317,rand
0,block_mf,5.623413251903488,1.0,0.8674635952325648,rand
0,block_mf,5.623413251903488,1.0,0.867463426103122,rand
0,block_mf,5.623413251903488,1.0,0.8674644082755398,rand
0,block_mf,5.623413251903488,1.0,-0.7822363636298152,rand
0,block_mf,5.623413251903488,1.0,0.8674635567783014,rand
0,block_mf,5.623413251903488,1.0,0.8674640245606351,rand
0,block_mf,5.623413251903488,1.0,0.8674634440945446,rand
0,block_mf,5.623413251903488,1.0,-0.7822320999416126,rand
0,block_mf,5.623413251903488,1.0,0.8674641398658056,rand
0,block_mf,5.623413251903488,1.0,-0.7822366900805177,rand
0,block_mf,5.623413251903488,1.0,0.8674635273181462,rand
0,block_mf,5.623413251903488,1.0,-0.7822368837091921,rand
0,MC_simulations,5.623413251903488,1.0,0.585882158069096,+VE
0,MC_simulations,5.623413251903488,1.0,-0.49431110810628087,-VE
0,full_mf,7.35642254459641,1.0,0.718544632244098,+VE
0,full_mf,7.35642254459641,1.0,-0.6247925482395834,-VE
0,block_mf,7.35642254459641,1.0,-0.906459073413626,rand
0,block_mf,7.35642254459641,1.0,0.2496440259704132,rand
0,block_mf,7.35642254459641,1.0,-0.9064600679326129,rand
0,block_mf,7.35642254459641,1.0,-0.9064571791354904,rand
0,block_mf,7.35642254459641,1.0,0.24949706866023866,rand
0,block_mf,7.35642254459641,1.0,0.9529341434709763,rand
0,block_mf,7.35642254459641,1.0,-0.9064595386334914,rand
0,block_mf,7.35642254459641,1.0,-0.906457569754005,rand
0,block_mf,7.35642254459641,1.0,-0.9064590302466011,rand
0,block_mf,7.35642254459641,1.0,-0.9064596811232557,rand
0,block_mf,7.35642254459641,1.0,0.9529339771670422,rand
0,block_mf,7.35642254459641,1.0,-0.9064599917771605,rand
0,block_mf,7.35642254459641,1.0,0.9529339132252613,rand
0,block_mf,7.35642254459641,1.0,-0.9064600454368339,rand
0,block_mf,7.35642254459641,1.0,-0.906459703668343,rand
0,block_mf,7.35642254459641,1.0,-0.9064584846073045,rand
0,block_mf,7.35642254459641,1.0,-0.9064595961519186,rand
0,block_mf,7.35642254459641,1.0,-0.9064591486241169,rand
0,block_mf,7.35642254459641,1.0,-0.9064597647486982,rand
0,block_mf,7.35642254459641,1.0,-0.9064583984006768,rand
0,block_mf,7.35642254459641,1.0,-0.9064572856956934,rand
0,block_mf,7.35642254459641,1.0,-0.9064590105914166,rand
0,block_mf,7.35642254459641,1.0,-0.9064597293285809,rand
0,block_mf,7.35642254459641,1.0,-0.9064577035571221,rand
0,block_mf,7.35642254459641,1.0,0.9529336273649741,rand
0,block_mf,7.35642254459641,1.0,-0.9064582605829887,rand
0,block_mf,7.35642254459641,1.0,0.9529341376869606,rand
0,block_mf,7.35642254459641,1.0,0.9529335435907427,rand
0,block_mf,7.35642254459641,1.0,0.24964786191892588,rand
0,block_mf,7.35642254459641,1.0,-0.906457390766574,rand
0,block_mf,7.35642254459641,1.0,-0.9064593519083957,rand
0,block_mf,7.35642254459641,1.0,-0.9064600209161349,rand
0,block_mf,7.35642254459641,1.0,0.9529339995498123,rand
0,block_mf,7.35642254459641,1.0,-0.9064593018230755,rand
0,block_mf,7.35642254459641,1.0,0.2496406753953279,rand
0,block_mf,7.35642254459641,1.0,-0.9064579794272333,rand
0,block_mf,7.35642254459641,1.0,-0.9064589852963566,rand
0,block_mf,7.35642254459641,1.0,0.9529340846766119,rand
0,block_mf,7.35642254459641,1.0,0.9529333923673887,rand
0,block_mf,7.35642254459641,1.0,0.9529341749133643,rand
0,block_mf,7.35642254459641,1.0,-0.9064568735412801,rand
0,block_mf,7.35642254459641,1.0,0.9529335871733219,rand
0,block_mf,7.35642254459641,1.0,0.9529336511553754,rand
0,block_mf,7.35642254459641,1.0,0.9529335674649837,rand
0,block_mf,7.35642254459641,1.0,0.9529339720593912,rand
0,block_mf,7.35642254459641,1.0,-0.9064596127475957,rand
0,block_mf,7.35642254459641,1.0,-0.9064575246355144,rand
0,block_mf,7.35642254459641,1.0,0.9529336966403166,rand
0,block_mf,7.35642254459641,1.0,0.9529336438485,rand
0,block_mf,7.35642254459641,1.0,-0.9064597627741009,rand
0,block_mf,7.35642254459641,1.0,0.952933949622105,rand
0,block_mf,7.35642254459641,1.0,0.9529341454768643,rand
0,block_mf,7.35642254459641,1.0,0.9529340298181966,rand
0,block_mf,7.35642254459641,1.0,0.9529340299811014,rand
0,block_mf,7.35642254459641,1.0,-0.906458333262375,rand
0,block_mf,7.35642254459641,1.0,0.2495019401935654,rand
0,block_mf,7.35642254459641,1.0,0.9529337866136133,rand
0,block_mf,7.35642254459641,1.0,0.9529340057251089,rand
0,block_mf,7.35642254459641,1.0,-0.9064568112001197,rand
0,block_mf,7.35642254459641,1.0,0.9529339784875606,rand
0,block_mf,7.35642254459641,1.0,-0.9064596194403646,rand
0,block_mf,7.35642254459641,1.0,-0.9064583699394251,rand
0,block_mf,7.35642254459641,1.0,0.9529341567447492,rand
0,block_mf,7.35642254459641,1.0,-0.9064597163991883,rand
0,block_mf,7.35642254459641,1.0,0.9529336852181033,rand
0,block_mf,7.35642254459641,1.0,0.9529341658278069,rand
0,block_mf,7.35642254459641,1.0,0.2496434573408026,rand
0,block_mf,7.35642254459641,1.0,-0.9064581716199728,rand
0,block_mf,7.35642254459641,1.0,-0.9064599195205123,rand
0,block_mf,7.35642254459641,1.0,-0.9064577561395804,rand
0,block_mf,7.35642254459641,1.0,-0.9064582139769413,rand
0,block_mf,7.35642254459641,1.0,0.9529341506762415,rand
0,block_mf,7.35642254459641,1.0,0.9529341676362555,rand
0,block_mf,7.35642254459641,1.0,-0.9064580544484926,rand
0,block_mf,7.35642254459641,1.0,-0.9064571082106058,rand
0,block_mf,7.35642254459641,1.0,0.9529340339623381,rand
0,block_mf,7.35642254459641,1.0,0.9529334527703593,rand
0,block_mf,7.35642254459641,1.0,-0.9064572560055635,rand
0,block_mf,7.35642254459641,1.0,-0.9064578248055497,rand
0,block_mf,7.35642254459641,1.0,0.9529339230713303,rand
0,block_mf,7.35642254459641,1.0,0.9529339416486263,rand
0,block_mf,7.35642254459641,1.0,-0.9064589000092222,rand
0,block_mf,7.35642254459641,1.0,0.24964244256985965,rand
0,block_mf,7.35642254459641,1.0,-0.9064600811397074,rand
0,block_mf,7.35642254459641,1.0,-0.9064578925723582,rand
0,block_mf,7.35642254459641,1.0,0.9529339267218667,rand
0,block_mf,7.35642254459641,1.0,-0.9064598579377986,rand
0,block_mf,7.35642254459641,1.0,0.9529338052344394,rand
0,block_mf,7.35642254459641,1.0,-0.9064591743279018,rand
0,block_mf,7.35642254459641,1.0,0.9529338819446965,rand
0,block_mf,7.35642254459641,1.0,-0.9064583934903626,rand
0,block_mf,7.35642254459641,1.0,0.9529341131235253,rand
0,block_mf,7.35642254459641,1.0,0.9529340652720837,rand
0,block_mf,7.35642254459641,1.0,-0.9064584003386978,rand
0,block_mf,7.35642254459641,1.0,-0.9064590486320228,rand
0,block_mf,7.35642254459641,1.0,-0.9064597400124969,rand
0,block_mf,7.35642254459641,1.0,0.24949587305931376,rand
0,block_mf,7.35642254459641,1.0,0.9529338902574054,rand
0,block_mf,7.35642254459641,1.0,0.9529337725172813,rand
0,block_mf,7.35642254459641,1.0,-0.9064591049799593,rand
0,MC_simulations,7.35642254459641,1.0,0.6836495368805354,+VE
0,MC_simulations,7.35642254459641,1.0,-0.5943427219254952,-VE
0,full_mf,9.623506263980882,1.0,0.8016870033196661,+VE
0,full_mf,9.623506263980882,1.0,-0.7019783400838651,-VE
0,block_mf,9.623506263980882,1.0,-0.9641475000966855,rand
0,block_mf,9.623506263980882,1.0,-0.9641474269577641,rand
0,block_mf,9.623506263980882,1.0,-0.9641471431365239,rand
0,block_mf,9.623506263980882,1.0,0.9859659005234553,rand
0,block_mf,9.623506263980882,1.0,-0.9641475911524651,rand
0,block_mf,9.623506263980882,1.0,0.9859659448804037,rand
0,block_mf,9.623506263980882,1.0,0.9859658868516858,rand
0,block_mf,9.623506263980882,1.0,-0.9641466670741256,rand
0,block_mf,9.623506263980882,1.0,-0.9641462500407504,rand
0,block_mf,9.623506263980882,1.0,-0.9641475169176845,rand
0,block_mf,9.623506263980882,1.0,0.371057733040163,rand
0,block_mf,9.623506263980882,1.0,-0.9641469073581619,rand
0,block_mf,9.623506263980882,1.0,0.9859659508094735,rand
0,block_mf,9.623506263980882,1.0,0.9859659273078863,rand
0,block_mf,9.623506263980882,1.0,-0.9641463136529095,rand
0,block_mf,9.623506263980882,1.0,0.3710375918404959,rand
0,block_mf,9.623506263980882,1.0,-0.9641471433794723,rand
0,block_mf,9.623506263980882,1.0,-0.9641474650615596,rand
0,block_mf,9.623506263980882,1.0,0.9859659566946228,rand
0,block_mf,9.623506263980882,1.0,-0.9641472009855292,rand
0,block_mf,9.623506263980882,1.0,-0.964147491002202,rand
0,block_mf,9.623506263980882,1.0,-0.9641473178606088,rand
0,block_mf,9.623506263980882,1.0,0.9859657864449225,rand
0,block_mf,9.623506263980882,1.0,0.9859658311968199,rand
0,block_mf,9.623506263980882,1.0,-0.9641468904076299,rand
0,block_mf,9.623506263980882,1.0,0.9859658264467202,rand
0,block_mf,9.623506263980882,1.0,-0.9641475701787143,rand
0,block_mf,9.623506263980882,1.0,-0.9641462870136994,rand
0,block_mf,9.623506263980882,1.0,0.9859659743609496,rand
0,block_mf,9.623506263980882,1.0,0.9859656843932064,rand
0,block_mf,9.623506263980882,1.0,0.3710392312383251,rand
0,block_mf,9.623506263980882,1.0,-0.9641458703211245,rand
0,block_mf,9.623506263980882,1.0,-0.9641469085288311,rand
0,block_mf,9.623506263980882,1.0,0.9859659130923167,rand
0,block_mf,9.623506263980882,1.0,0.9859659662950169,rand
0,block_mf,9.623506263980882,1.0,-0.9641466618807845,rand
0,block_mf,9.623506263980882,1.0,0.37104160249279156,rand
0,block_mf,9.623506263980882,1.0,0.9859659655450131,rand
0,block_mf,9.623506263980882,1.0,-0.9641475481647152,rand
0,block_mf,9.623506263980882,1.0,0.9859658894460922,rand
0,block_mf,9.623506263980882,1.0,-0.9641473389243352,rand
0,block_mf,9.623506263980882,1.0,-0.9641472568150622,rand
0,block_mf,9.623506263980882,1.0,-0.9641465764374934,rand
0,block_mf,9.623506263980882,1.0,0.9859657111879684,rand
0,block_mf,9.623506263980882,1.0,-0.9641474617752384,rand
0,block_mf,9.623506263980882,1.0,-0.9641462541753495,rand
0,block_mf,9.623506263980882,1.0,-0.9641464262461776,rand
0,block_mf,9.623506263980882,1.0,-0.9641474260323878,rand
0,block_mf,9.623506263980882,1.0,-0.9641468851312849,rand
0,block_mf,9.623506263980882,1.0,0.7709081457802011,rand
0,block_mf,9.623506263980882,1.0,0.9859658025545855,rand
0,block_mf,9.623506263980882,1.0,-0.9641460607198885,rand
0,block_mf,9.623506263980882,1.0,0.9859659046034025,rand
0,block_mf,9.623506263980882,1.0,0.985965914851451,rand
0,block_mf,9.623506263980882,1.0,-0.964146892238404,rand
0,block_mf,9.623506263980882,1.0,-0.9641470649337961,rand
0,block_mf,9.623506263980882,1.0,-0.96414748890012,rand
0,block_mf,9.623506263980882,1.0,0.9859659627285429,rand
0,block_mf,9.623506263980882,1.0,-0.9641471513968383,rand
0,block_mf,9.623506263980882,1.0,-0.9641468648948233,rand
0,block_mf,9.623506263980882,1.0,0.9859659601407786,rand
0,block_mf,9.623506263980882,1.0,0.9859659346492334,rand
0,block_mf,9.623506263980882,1.0,-0.9641464557115103,rand
0,block_mf,9.623506263980882,1.0,-0.9641473373362202,rand
0,block_mf,9.623506263980882,1.0,0.7709089478418646,rand
0,block_mf,9.623506263980882,1.0,-0.9641469082671819,rand
0,block_mf,9.623506263980882,1.0,-0.9641473798617122,rand
0,block_mf,9.623506263980882,1.0,-0.9641462785595021,rand
0,block_mf,9.623506263980882,1.0,-0.9641462459372321,rand
0,block_mf,9.623506263980882,1.0,-0.9641472721041872,rand
0,block_mf,9.623506263980882,1.0,0.9859659200857882,rand
0,block_mf,9.623506263980882,1.0,-0.9641457366518142,rand
0,block_mf,9.623506263980882,1.0,-0.9641473205539463,rand
0,block_mf,9.623506263980882,1.0,-0.9641474862167837,rand
0,block_mf,9.623506263980882,1.0,-0.9641475390707319,rand
0,block_mf,9.623506263980882,1.0,-0.9641470502451809,rand
0,block_mf,9.623506263980882,1.0,-0.9641475678210183,rand
0,block_mf,9.623506263980882,1.0,0.9859659292111232,rand
0,block_mf,9.623506263980882,1.0,-0.9641476141006197,rand
0,block_mf,9.623506263980882,1.0,0.9859659608399228,rand
0,block_mf,9.623506263980882,1.0,0.9859659464256341,rand
0,block_mf,9.623506263980882,1.0,-0.9641471498434622,rand
0,block_mf,9.623506263980882,1.0,0.9859659570678623,rand
0,block_mf,9.623506263980882,1.0,0.9859657603025025,rand
0,block_mf,9.623506263980882,1.0,0.985965957658936,rand
0,block_mf,9.623506263980882,1.0,0.7709143378198018,rand
0,block_mf,9.623506263980882,1.0,0.3710558913530845,rand
0,block_mf,9.623506263980882,1.0,0.9859658173919115,rand
0,block_mf,9.623506263980882,1.0,-0.9641475194477532,rand
0,block_mf,9.623506263980882,1.0,0.7709150041160262,rand
0,block_mf,9.623506263980882,1.0,0.7709146028117482,rand
0,block_mf,9.623506263980882,1.0,0.3710592679203299,rand
0,block_mf,9.623506263980882,1.0,0.7709147661132375,rand
0,block_mf,9.623506263980882,1.0,0.9859659228042807,rand
0,block_mf,9.623506263980882,1.0,0.9859659614527365,rand
0,block_mf,9.623506263980882,1.0,-0.9641456977207333,rand
0,block_mf,9.623506263980882,1.0,-0.9641468488960001,rand
0,block_mf,9.623506263980882,1.0,-0.9641472342734154,rand
0,block_mf,9.623506263980882,1.0,-0.964147321600591,rand
0,block_mf,9.623506263980882,1.0,0.770913938481749,rand
0,MC_simulations,9.623506263980882,1.0,0.7825276587113785,+VE
0,MC_simulations,9.623506263980882,1.0,-0.6626318234061255,-VE
0,full_mf,12.589254117941662,1.0,0.8683450566007843,+VE
0,full_mf,12.589254117941662,1.0,-0.7669986996639798,-VE
0,block_mf,12.589254117941662,1.0,0.9967879326379852,rand
0,block_mf,12.589254117941662,1.0,-0.9881475911964542,rand
0,block_mf,12.589254117941662,1.0,-0.9881473652588018,rand
0,block_mf,12.589254117941662,1.0,-0.9881480701442706,rand
0,block_mf,12.589254117941662,1.0,-0.988147986272397,rand
0,block_mf,12.589254117941662,1.0,-0.9881481261379944,rand
0,block_mf,12.589254117941662,1.0,0.4097972206906084,rand
0,block_mf,12.589254117941662,1.0,-0.9881477338820016,rand
0,block_mf,12.589254117941662,1.0,-0.9881480138921309,rand
0,block_mf,12.589254117941662,1.0,0.9967879457288691,rand
0,block_mf,12.589254117941662,1.0,-0.9881479902940754,rand
0,block_mf,12.589254117941662,1.0,-0.988147710933514,rand
0,block_mf,12.589254117941662,1.0,-0.9881479834609977,rand
0,block_mf,12.589254117941662,1.0,-0.9881480086956077,rand
0,block_mf,12.589254117941662,1.0,-0.9881475820326518,rand
0,block_mf,12.589254117941662,1.0,-0.9881478522887639,rand
0,block_mf,12.589254117941662,1.0,-0.9881475652120528,rand
0,block_mf,12.589254117941662,1.0,0.40978825645852757,rand
0,block_mf,12.589254117941662,1.0,-0.9881481209367755,rand
0,block_mf,12.589254117941662,1.0,-0.988147802209544,rand
0,block_mf,12.589254117941662,1.0,-0.9881481196654187,rand
0,block_mf,12.589254117941662,1.0,-0.9881480268050548,rand
0,block_mf,12.589254117941662,1.0,-0.9881476955268012,rand
0,block_mf,12.589254117941662,1.0,-0.9881479406422425,rand
0,block_mf,12.589254117941662,1.0,-0.988147748167118,rand
0,block_mf,12.589254117941662,1.0,-0.9881480628632816,rand
0,block_mf,12.589254117941662,1.0,0.9967879105848159,rand
0,block_mf,12.589254117941662,1.0,0.9967879271923936,rand
0,block_mf,12.589254117941662,1.0,-0.9881481427395488,rand
0,block_mf,12.589254117941662,1.0,0.996787962309373,rand
0,block_mf,12.589254117941662,1.0,-0.9881478881124993,rand
0,block_mf,12.589254117941662,1.0,0.9967879453585847,rand
0,block_mf,12.589254117941662,1.0,0.9967879724028268,rand
0,block_mf,12.589254117941662,1.0,-0.9881481055924485,rand
0,block_mf,12.589254117941662,1.0,-0.9881479727843189,rand
0,block_mf,12.589254117941662,1.0,-0.9881478799426239,rand
0,block_mf,12.589254117941662,1.0,0.7796204201937731,rand
0,block_mf,12.589254117941662,1.0,-0.9881473589181732,rand
0,block_mf,12.589254117941662,1.0,0.7796198128800869,rand
0,block_mf,12.589254117941662,1.0,-0.9881474617605576,rand
0,block_mf,12.589254117941662,1.0,-0.9881481020572797,rand
0,block_mf,12.589254117941662,1.0,0.9967879700979603,rand
0,block_mf,12.589254117941662,1.0,0.9967879730913399,rand
0,block_mf,12.589254117941662,1.0,0.7796202790996596,rand
0,block_mf,12.589254117941662,1.0,0.40978747228888657,rand
0,block_mf,12.589254117941662,1.0,0.9967879720459041,rand
0,block_mf,12.589254117941662,1.0,-0.9881474417598922,rand
0,block_mf,12.589254117941662,1.0,0.40978830578116104,rand
0,block_mf,12.589254117941662,1.0,-0.9881480261824459,rand
0,block_mf,12.589254117941662,1.0,-0.9881480701351519,rand
0,block_mf,12.589254117941662,1.0,0.9967879693812137,rand
0,block_mf,12.589254117941662,1.0,0.9967879683410582,rand
0,block_mf,12.589254117941662,1.0,0.7796209128475136,rand
0,block_mf,12.589254117941662,1.0,-0.9881481528227568,rand
0,block_mf,12.589254117941662,1.0,-0.9881475719122425,rand
0,block_mf,12.589254117941662,1.0,0.996787967673857,rand
0,block_mf,12.589254117941662,1.0,0.9967879755926228,rand
0,block_mf,12.589254117941662,1.0,-0.988147573575131,rand
0,block_mf,12.589254117941662,1.0,0.7796201504356596,rand
0,block_mf,12.589254117941662,1.0,0.7796203931530704,rand
0,block_mf,12.589254117941662,1.0,-0.9881481445987538,rand
0,block_mf,12.589254117941662,1.0,-0.9881477550952568,rand
0,block_mf,12.589254117941662,1.0,0.9967879593689686,rand
0,block_mf,12.589254117941662,1.0,-0.988147318987103,rand
0,block_mf,12.589254117941662,1.0,0.9967879738120938,rand
0,block_mf,12.589254117941662,1.0,0.9967879488612248,rand
0,block_mf,12.589254117941662,1.0,-0.9881478200336103,rand
0,block_mf,12.589254117941662,1.0,0.7796203294356112,rand
0,block_mf,12.589254117941662,1.0,0.40979483259801347,rand
